tenure,MonthlyCharges,TotalCharges,Gender,SeniorCitizen,Partner,Dependents,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,Churn
38,24.750254668382194,5825.951741118915,Male,0,Yes,Yes,No,Fiber optic,Two year,Yes,Mailed check,0
5,69.8700994380595,7382.223189123972,Male,0,No,Yes,No,Fiber optic,One year,Yes,Bank transfer,0
48,35.93646820122105,6101.9766494637615,Male,0,No,No,Yes,DSL,Two year,Yes,Credit card,0
18,115.06765454097442,4741.084845699141,Female,0,Yes,No,Yes,Fiber optic,One year,No,Credit card,0
70,29.33035047274642,1550.7305324463023,Female,1,Yes,Yes,Yes,DSL,Two year,Yes,Mailed check,0
37,58.36010023615913,5339.484873406039,Male,1,No,No,Yes,No,Month-to-month,No,Credit card,1
60,91.78849848346061,4993.815695491979,Female,0,Yes,Yes,No,Fiber optic,One year,Yes,Bank transfer,0
48,88.45544280274453,4826.908918589901,Female,0,No,No,Yes,No,One year,Yes,Credit card,0
28,60.272863689393226,3927.470798282138,Female,1,Yes,Yes,Yes,Fiber optic,Month-to-month,No,Bank transfer,0
69,52.652416795271826,4237.737013042398,Male,0,Yes,Yes,Yes,Fiber optic,One year,Yes,Bank transfer,0
40,57.76123785528706,2687.520251456707,Male,0,Yes,No,No,No,Month-to-month,Yes,Credit card,0
45,44.42762631586393,4163.153912670864,Male,0,Yes,Yes,No,Fiber optic,Two year,No,Mailed check,0
62,38.533293870679984,1594.8912391256133,Male,0,No,Yes,No,No,Month-to-month,No,Electronic check,1
58,66.303969755889,6444.902039730528,Male,1,No,No,No,No,Month-to-month,Yes,Mailed check,1
67,44.853375606760736,1500.8716524050858,Female,1,No,Yes,No,DSL,One year,No,Electronic check,0
56,46.74616648972501,696.2009258977209,Female,0,Yes,Yes,Yes,No,Two year,No,Mailed check,0
40,83.67560634745571,3500.1157823828303,Female,1,No,Yes,No,DSL,Month-to-month,No,Bank transfer,1
40,114.85373316998923,5272.6099821373855,Female,0,No,No,No,No,Two year,No,Bank transfer,0
33,78.3637200559375,3511.855696619527,Male,0,No,No,No,Fiber optic,Month-to-month,Yes,Credit card,0
6,25.69794670649663,2227.0514812353454,Male,0,Yes,No,Yes,No,One year,Yes,Electronic check,0
19,25.558361385406698,4473.322389813498,Female,1,No,No,Yes,Fiber optic,Month-to-month,No,Electronic check,1
40,113.1423220845566,2787.77264126018,Male,1,Yes,No,No,DSL,Month-to-month,Yes,Credit card,1
59,47.72907903073336,7464.149902590785,Female,1,Yes,Yes,Yes,Fiber optic,Two year,No,Mailed check,0
59,27.206698608247542,7382.553504315712,Female,1,No,Yes,No,No,Month-to-month,Yes,Credit card,1
48,77.90445871503815,4027.931867017266,Female,1,Yes,Yes,Yes,Fiber optic,One year,Yes,Mailed check,0
41,80.36487782902661,2635.1700402537394,Female,0,No,No,Yes,DSL,One year,No,Credit card,0
13,82.85048201186882,5901.790928201894,Male,0,No,Yes,No,Fiber optic,Month-to-month,No,Electronic check,1
45,44.74020278575413,311.0427148818379,Female,1,No,No,Yes,Fiber optic,Month-to-month,Yes,Electronic check,1
53,19.511068421447504,3807.6062062404244,Male,1,No,Yes,No,No,Two year,Yes,Mailed check,0
42,114.50153694544719,2702.5333330658023,Female,1,No,No,No,No,Two year,Yes,Electronic check,0
63,43.08930456911025,7365.717434888592,Female,0,Yes,Yes,No,Fiber optic,One year,No,Electronic check,0
27,85.60262880525475,113.80816369055205,Female,1,No,Yes,Yes,DSL,Two year,Yes,Electronic check,0
38,88.66298698787095,4430.568337983862,Female,0,Yes,No,Yes,Fiber optic,Month-to-month,No,Electronic check,1
60,79.00074170794858,5929.976704073809,Male,0,No,Yes,No,DSL,One year,No,Bank transfer,0
7,49.29073942136482,3889.4135764168973,Female,1,No,Yes,No,DSL,Two year,No,Credit card,0
5,45.109625376406576,699.6869867588443,Male,0,No,No,Yes,DSL,One year,Yes,Credit card,0
45,77.76682827027031,7780.1868152027155,Female,0,Yes,Yes,No,Fiber optic,Month-to-month,No,Bank transfer,0
58,104.60956336116915,4152.759263244014,Female,1,Yes,Yes,Yes,DSL,Two year,Yes,Electronic check,0
31,112.67337289233956,4920.434602154349,Female,0,Yes,No,Yes,Fiber optic,Month-to-month,No,Credit card,1
23,28.590580440375764,1906.6192855713234,Male,1,Yes,No,Yes,DSL,Month-to-month,Yes,Credit card,1
42,33.48286125977199,3877.281715322508,Female,0,No,No,No,DSL,One year,Yes,Credit card,0
10,112.47362587830797,3443.471244811325,Female,1,No,No,No,Fiber optic,One year,No,Mailed check,1
32,91.65352283347926,615.8186108598342,Female,1,Yes,No,Yes,No,One year,No,Bank transfer,0
53,106.29938248297731,865.3719420158834,Female,0,Yes,Yes,No,No,Two year,Yes,Mailed check,0
30,38.26326341353432,6702.705651597059,Female,1,Yes,No,No,Fiber optic,Two year,Yes,Mailed check,0
39,76.75858711094018,1932.2428585130033,Male,0,No,No,Yes,Fiber optic,One year,No,Bank transfer,0
31,88.11395944174737,1574.156923102069,Male,0,Yes,Yes,Yes,No,Two year,No,Credit card,0
2,86.01118854469726,4048.2032038786115,Female,1,Yes,Yes,No,No,Two year,Yes,Mailed check,1
12,58.81516908666981,6154.139602535578,Female,0,No,Yes,Yes,No,One year,Yes,Credit card,0
39,19.539489169130846,512.4571112974816,Male,1,Yes,Yes,No,Fiber optic,Month-to-month,No,Mailed check,0
66,76.2926056804263,4622.080814552558,Female,0,No,Yes,Yes,DSL,Two year,Yes,Credit card,0
13,43.310153917960875,969.5377547534565,Male,0,No,No,Yes,Fiber optic,Two year,No,Electronic check,0
46,63.02542461428904,309.03210769008655,Female,1,No,Yes,No,No,Month-to-month,No,Electronic check,1
27,113.75810150838173,439.0022261588192,Female,0,No,No,No,DSL,Month-to-month,No,Electronic check,1
17,57.903531764243475,6676.297911719778,Male,0,No,Yes,No,Fiber optic,Month-to-month,No,Bank transfer,1
60,101.98016066644267,959.6563643191874,Female,0,Yes,No,No,No,One year,Yes,Electronic check,0
64,36.854060574925114,378.39819073891437,Male,0,Yes,Yes,No,Fiber optic,Month-to-month,No,Mailed check,1
35,85.24604980250288,3513.3168991747257,Male,0,No,No,Yes,DSL,One year,No,Credit card,0
70,115.70069544389435,6754.7558930412415,Male,0,No,No,Yes,No,Month-to-month,Yes,Credit card,1
30,28.189310087293677,2112.543661137608,Female,0,Yes,No,No,Fiber optic,Month-to-month,Yes,Credit card,1
71,18.831994222719203,3384.1101130918646,Male,0,Yes,No,Yes,DSL,One year,No,Credit card,0
63,61.35827926326144,336.6616549238623,Male,1,No,No,No,DSL,One year,No,Mailed check,0
28,27.26254830513672,3602.5446998245793,Female,0,Yes,No,Yes,Fiber optic,Month-to-month,No,Credit card,1
60,92.83843496762313,4628.507609645601,Female,0,Yes,No,Yes,DSL,Month-to-month,No,Mailed check,1
37,109.45486638485589,4574.98010304962,Female,1,No,No,No,No,Month-to-month,No,Mailed check,1
22,61.402097270875885,2671.4298569357825,Female,1,Yes,No,No,DSL,Two year,No,Credit card,0
68,43.8711642155441,2536.585848053148,Female,1,Yes,No,No,Fiber optic,Month-to-month,Yes,Credit card,0
20,61.44033190066098,869.0697263519244,Female,0,Yes,Yes,Yes,No,One year,Yes,Credit card,0
68,90.3447817850001,2945.7841953985144,Male,1,Yes,No,No,DSL,Two year,No,Mailed check,0
64,18.9054161580371,812.1664469440038,Female,1,No,No,No,DSL,One year,Yes,Bank transfer,0
17,76.94539894846972,6136.968830691596,Male,0,Yes,Yes,No,No,Two year,Yes,Mailed check,0
12,79.3291684887379,7730.8014446260195,Female,0,No,No,No,No,Two year,No,Bank transfer,0
22,81.76882468959354,7761.134313113655,Male,1,Yes,No,No,DSL,One year,Yes,Credit card,0
17,42.20220799808772,6922.997515214393,Male,1,No,Yes,No,No,Two year,Yes,Mailed check,0
10,89.40527233781268,4813.5229360288395,Female,0,No,Yes,Yes,Fiber optic,One year,No,Credit card,1
65,27.13914863317764,5612.309995400649,Female,0,Yes,No,Yes,DSL,Month-to-month,No,Bank transfer,1
22,37.92703364668008,2294.512716995065,Male,0,No,Yes,Yes,Fiber optic,Two year,No,Bank transfer,0
50,105.74700466544819,5052.809493817858,Female,0,No,No,Yes,DSL,One year,Yes,Mailed check,0
14,91.87231507265663,3654.994703629102,Female,0,No,No,No,Fiber optic,Two year,No,Mailed check,0
64,19.374555401134526,3865.462406099475,Male,1,No,No,No,Fiber optic,One year,Yes,Mailed check,0
47,42.83762603698002,6066.57250491451,Male,0,No,Yes,Yes,No,Month-to-month,No,Mailed check,1
29,39.44064829931646,2268.272314377263,Male,0,Yes,No,Yes,DSL,Month-to-month,No,Electronic check,1
36,45.080632803697256,2556.592180545658,Female,0,No,No,Yes,No,Two year,No,Electronic check,0
52,42.75597702798864,7398.490776788778,Female,0,No,Yes,No,No,Two year,No,Credit card,0
7,24.252629574284576,466.78232150046045,Female,0,Yes,No,No,DSL,One year,Yes,Bank transfer,0
29,63.894051659682034,3894.332969935283,Female,1,Yes,No,No,Fiber optic,One year,Yes,Bank transfer,0
11,91.27334747861651,7303.975988855552,Male,0,No,No,Yes,DSL,Two year,No,Credit card,1
33,78.67317247174364,4889.91752840453,Female,1,Yes,No,Yes,DSL,One year,Yes,Credit card,0
6,85.28716685980798,4379.421266361238,Male,0,Yes,No,Yes,DSL,One year,No,Credit card,1
32,26.114917853623915,2011.4580386087132,Female,1,Yes,No,Yes,No,One year,No,Electronic check,0
51,113.14907101767872,2758.024953712426,Female,1,Yes,Yes,Yes,DSL,Two year,Yes,Credit card,0
58,101.84918338430248,6819.050454953059,Male,0,Yes,No,No,DSL,Month-to-month,Yes,Bank transfer,1
26,98.50903184956627,4481.679127775833,Female,0,Yes,No,No,DSL,Month-to-month,No,Credit card,1
46,100.29838050417675,4126.672190566617,Female,0,No,Yes,No,Fiber optic,One year,No,Mailed check,0
29,111.27105081327613,812.8452734765109,Male,0,No,No,No,Fiber optic,Two year,No,Bank transfer,0
4,72.42539661136976,145.93674482479275,Female,0,Yes,No,No,Fiber optic,One year,Yes,Bank transfer,0
13,38.028201786762594,7710.135176100026,Male,1,Yes,Yes,Yes,Fiber optic,Month-to-month,No,Bank transfer,0
39,79.67836078525411,3027.10358728357,Male,0,No,Yes,No,No,One year,No,Electronic check,0
15,92.2881493667939,4832.846661678243,Male,0,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,1
29,91.79173933540254,654.2857141809088,Male,1,No,Yes,No,DSL,Two year,No,Bank transfer,0
29,70.14490241668801,5470.618228641358,Female,0,Yes,Yes,Yes,No,One year,No,Mailed check,0
32,24.845871933357806,7461.74746889098,Female,1,No,Yes,Yes,Fiber optic,Two year,No,Bank transfer,0
2,55.11129384301278,4612.960049425404,Female,0,No,Yes,Yes,DSL,One year,Yes,Electronic check,0
47,110.07666084633573,1024.652503200527,Male,1,Yes,No,Yes,DSL,One year,No,Mailed check,0
22,76.4448909757426,4661.301232293291,Female,0,Yes,No,Yes,Fiber optic,One year,No,Bank transfer,0
27,71.83319432557134,6134.983455001336,Female,1,Yes,No,Yes,Fiber optic,One year,Yes,Electronic check,0
67,44.88535143821935,3262.016794933817,Female,1,Yes,Yes,No,Fiber optic,One year,Yes,Mailed check,0
56,54.84489199165789,7040.864904068796,Female,0,No,No,Yes,No,Two year,No,Credit card,0
21,107.53460891531692,5195.787333698483,Male,0,Yes,Yes,Yes,DSL,Two year,Yes,Credit card,0
47,84.64630475268358,7195.804865784415,Male,0,No,No,No,Fiber optic,Month-to-month,No,Bank transfer,1
59,96.73870267523328,4994.819394376245,Female,1,Yes,No,Yes,DSL,One year,Yes,Credit card,0
6,63.434542306765515,1065.940592542507,Male,1,No,No,No,DSL,Month-to-month,Yes,Electronic check,1
19,81.0247219456158,2489.9592380416193,Female,1,Yes,No,No,No,Two year,No,Mailed check,0
57,42.838360874320756,1628.7272769511112,Female,0,Yes,Yes,Yes,DSL,Month-to-month,Yes,Bank transfer,0
69,88.54608302834863,7272.253104775995,Female,0,No,Yes,Yes,Fiber optic,Two year,No,Mailed check,0
3,60.76013337033373,6087.513337088687,Male,1,Yes,No,No,Fiber optic,One year,Yes,Mailed check,0
1,62.25455148147456,5417.011780639668,Female,0,Yes,Yes,Yes,DSL,Month-to-month,No,Mailed check,1
58,82.93223245768817,2420.313163299604,Male,1,Yes,Yes,No,DSL,Month-to-month,Yes,Electronic check,1
38,111.62806214689266,1487.0453705048044,Male,0,Yes,No,Yes,No,Month-to-month,No,Bank transfer,1
15,24.400634660862092,6055.992584327494,Female,0,Yes,Yes,No,Fiber optic,Month-to-month,No,Credit card,1
34,100.47432373470076,3802.728724006814,Male,1,No,Yes,Yes,Fiber optic,One year,No,Mailed check,0
61,47.23831104121931,1820.2522052663217,Male,0,Yes,Yes,Yes,DSL,Two year,No,Mailed check,0
35,62.391945450637785,4939.876629715226,Female,0,No,Yes,No,DSL,Two year,Yes,Mailed check,0
64,20.191332877500894,339.94480776912366,Male,0,Yes,No,No,DSL,One year,No,Electronic check,0
25,48.104607783431305,2621.4909684517197,Male,0,Yes,No,No,Fiber optic,Two year,Yes,Credit card,0
24,68.26312426301305,3758.021930826437,Female,0,No,Yes,No,DSL,Month-to-month,Yes,Mailed check,1
12,23.6176077347439,1199.0034228612774,Female,1,No,No,Yes,No,One year,No,Electronic check,0
18,67.10957293831652,7877.512040130082,Male,0,No,No,No,No,Two year,No,Electronic check,0
15,110.71106288584274,1687.015164154301,Female,1,No,No,No,DSL,One year,Yes,Mailed check,0
27,28.53932181078052,1058.4786840053455,Female,0,No,Yes,Yes,No,One year,Yes,Mailed check,0
60,94.44407280755044,1642.615363365207,Male,0,Yes,Yes,Yes,No,Two year,Yes,Electronic check,0
46,58.967105337599264,6156.645964880919,Male,1,No,No,No,No,Two year,No,Electronic check,0
17,83.5173714524338,3414.3861723078494,Female,1,No,No,Yes,No,One year,No,Mailed check,0
53,44.023659798522935,4531.150031104758,Male,0,Yes,Yes,No,No,One year,Yes,Electronic check,0
8,33.94922625413583,185.69509106513146,Female,0,Yes,No,Yes,Fiber optic,Two year,Yes,Electronic check,0
27,34.046261427122644,292.83070503219676,Female,1,No,Yes,No,DSL,One year,Yes,Mailed check,0
46,25.049194564314465,3576.579538719243,Male,1,No,No,Yes,No,Two year,No,Mailed check,0
50,36.5646704901243,6536.542151235359,Male,1,No,Yes,No,DSL,One year,Yes,Bank transfer,0
71,84.42193849889682,7083.9767298437855,Female,1,Yes,Yes,No,No,One year,Yes,Credit card,0
3,106.16906118435081,710.0918225484002,Female,0,No,Yes,Yes,Fiber optic,One year,Yes,Mailed check,0
64,99.41256855911618,4315.214280970364,Female,0,Yes,Yes,Yes,Fiber optic,Two year,Yes,Mailed check,0
44,86.51343098744842,7307.399355881137,Female,0,Yes,No,No,No,Month-to-month,No,Mailed check,1
53,29.043186341110268,3114.798525603929,Male,0,Yes,Yes,No,No,Two year,Yes,Credit card,0
24,46.91874462959498,6639.594466461238,Female,0,Yes,No,Yes,No,One year,No,Bank transfer,0
60,48.9806875322469,1085.1587134162999,Male,1,No,Yes,Yes,Fiber optic,Month-to-month,No,Electronic check,0
3,42.99569463976212,7484.318816528369,Male,1,Yes,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card,1
20,69.5005659709723,6015.8609205348575,Female,1,Yes,No,Yes,DSL,One year,No,Mailed check,0
46,71.55538148796725,7531.7311232250495,Male,0,No,No,Yes,Fiber optic,Two year,Yes,Mailed check,0
15,53.68859751711102,5418.758758216107,Male,1,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,0
25,53.3789158736436,2918.6901852194264,Female,0,No,Yes,Yes,DSL,Month-to-month,Yes,Bank transfer,1
71,100.85555979060814,7506.562119092335,Male,0,Yes,Yes,Yes,Fiber optic,Two year,Yes,Bank transfer,0
17,96.92928483196856,2217.5740084998624,Male,0,No,No,Yes,Fiber optic,Two year,Yes,Electronic check,0
9,48.779583168074566,2669.401071096749,Female,1,Yes,Yes,No,No,Month-to-month,No,Credit card,1
38,109.37884438732593,5611.852792489891,Female,0,Yes,No,Yes,DSL,Two year,No,Credit card,0
48,113.2815017002506,6126.754702811633,Female,0,No,Yes,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,1
60,50.67425420300408,7436.498608083946,Female,1,Yes,Yes,No,Fiber optic,One year,No,Electronic check,0
63,53.442494879305485,1652.7328290866642,Female,0,Yes,Yes,No,No,Two year,Yes,Credit card,0
2,68.56341534219588,6387.620317119846,Female,1,No,No,No,DSL,Month-to-month,No,Mailed check,1
11,112.11208125336735,5913.074598214562,Female,0,Yes,Yes,No,DSL,Two year,No,Mailed check,1
64,105.63194331423115,527.2081480162182,Male,1,Yes,No,No,DSL,Two year,Yes,Mailed check,0
21,28.256796258358982,3108.8151131398718,Male,0,No,No,No,DSL,Month-to-month,No,Credit card,1
18,57.27307432714162,2275.033878253707,Female,0,No,Yes,Yes,No,One year,No,Bank transfer,0
64,73.33711897497719,2448.4425671938707,Male,1,No,No,No,Fiber optic,Month-to-month,No,Mailed check,1
38,68.31324725515401,7863.881992605622,Male,0,No,No,No,Fiber optic,Two year,Yes,Bank transfer,0
32,37.38630679368927,5148.649314396785,Female,1,No,Yes,No,DSL,Month-to-month,No,Electronic check,1
11,103.88167711681547,5746.4910915077135,Male,0,Yes,No,Yes,DSL,Two year,No,Mailed check,0
45,85.69407829968374,7813.361981048403,Female,1,No,No,No,DSL,Month-to-month,No,Electronic check,1
33,101.79083748518036,3028.824627576872,Male,0,Yes,Yes,Yes,Fiber optic,One year,No,Bank transfer,0
41,103.87642793494722,6418.2882245902965,Female,0,No,Yes,No,Fiber optic,One year,No,Credit card,0
8,92.83558536657398,3486.426149096482,Male,0,Yes,Yes,No,DSL,One year,No,Bank transfer,1
11,61.92106012497173,6958.617768427169,Male,1,Yes,No,Yes,No,One year,No,Mailed check,0
51,79.05467550154245,1460.008494746822,Male,1,No,No,Yes,Fiber optic,Month-to-month,No,Mailed check,1
41,34.03654061197432,7582.4310653270795,Female,1,Yes,Yes,No,Fiber optic,One year,No,Bank transfer,0
17,85.36454174749078,1764.2357765356414,Male,1,Yes,No,Yes,DSL,Month-to-month,Yes,Mailed check,1
46,35.92532557392808,2621.8920867217953,Male,1,No,Yes,Yes,No,Two year,No,Mailed check,0
32,87.39495905101568,6053.926412640322,Female,0,No,Yes,No,DSL,Two year,No,Electronic check,0
54,40.959816075396866,3160.953539975076,Female,0,No,Yes,No,DSL,Two year,No,Credit card,0
20,29.755130015021997,4872.743209349777,Male,0,No,No,No,No,One year,No,Bank transfer,0
33,34.528449014295745,3566.5856855361785,Male,0,Yes,No,Yes,No,One year,No,Electronic check,0
40,18.199213521907026,5943.596837850639,Male,0,Yes,Yes,No,No,One year,Yes,Mailed check,0
32,89.87396178535302,1840.5400564062518,Male,1,Yes,Yes,No,Fiber optic,Two year,Yes,Electronic check,0
2,91.24010490583791,484.61165412475225,Female,0,Yes,No,Yes,DSL,Two year,Yes,Credit card,0
33,69.49333499132595,2412.0364506300148,Male,1,Yes,Yes,Yes,Fiber optic,Two year,Yes,Bank transfer,0
30,34.13628010553837,3803.93176297981,Male,0,Yes,No,No,No,Two year,No,Credit card,0
33,26.355433751068976,1359.1360566019603,Female,1,No,Yes,Yes,Fiber optic,Month-to-month,No,Credit card,0
26,19.9128966437287,2849.9919660372943,Male,1,Yes,Yes,No,No,Month-to-month,No,Electronic check,0
22,34.574817696522075,3210.664452019264,Male,1,Yes,No,Yes,No,One year,Yes,Electronic check,0
66,107.08555349831467,476.10169631979943,Male,0,Yes,No,No,DSL,One year,Yes,Credit card,0
38,42.15368417016818,4673.958455006321,Female,0,No,No,Yes,DSL,Two year,Yes,Mailed check,0
46,53.42713272172156,7076.829242066817,Female,0,No,No,Yes,DSL,Month-to-month,Yes,Bank transfer,0
15,28.534548448133318,1229.2119311912645,Male,0,No,No,Yes,Fiber optic,Month-to-month,No,Mailed check,1
44,40.23613047481703,4789.703562970885,Male,1,No,Yes,Yes,DSL,One year,No,Mailed check,0
49,69.92245707802051,5323.948333598375,Female,1,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,1
61,78.77526830956526,3365.1294191067595,Male,1,Yes,No,Yes,DSL,One year,No,Electronic check,0
67,42.5352314166211,5614.160942341603,Male,1,Yes,No,No,Fiber optic,Two year,Yes,Mailed check,0
6,23.77321592251172,3296.459180145258,Female,0,No,Yes,Yes,DSL,Two year,Yes,Electronic check,0
9,57.10328691273987,4046.0148326358853,Female,1,Yes,Yes,Yes,DSL,One year,Yes,Bank transfer,0
6,41.42033709263342,76.69200163343615,Female,0,Yes,No,No,DSL,Two year,Yes,Mailed check,0
32,39.955392322980195,5539.309951023086,Male,1,Yes,No,Yes,Fiber optic,Two year,No,Electronic check,0
41,113.98628027134552,5296.837263336791,Male,1,No,Yes,Yes,No,Month-to-month,No,Electronic check,1
8,79.63004859257241,324.5158028188823,Male,1,No,No,No,No,Month-to-month,Yes,Mailed check,1
50,73.6878443172096,2957.3723572279523,Male,0,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,1
62,59.57751035233219,7832.632153199089,Female,0,Yes,Yes,No,DSL,Month-to-month,No,Credit card,0
62,60.89443334301443,3376.3192424226995,Male,1,Yes,No,Yes,DSL,Month-to-month,No,Electronic check,1
